2852,ipv6,2001:7f8:1::a500:2852:1
7862,ipv4,80.249.213.42
7862,ipv6,2001:7f8:1::a500:7862:1
17408,ipv4,103.247.139.65
17408,ipv6,2001:df0:296::a501:7408:1
63541,ipv4,80.249.212.147
63541,ipv6,2001:7f8:1::a506:3541:1
58453,ipv4,80.249.208.40
58453,ipv6,2001:7f8:1::a505:8453:1
58453,ipv4,193.105.101.100
58453,ipv4,193.105.101.182
4134,ipv4,80.249.212.76
20473,ipv4,80.249.212.38
20473,ipv6,2001:7f8:1::a502:473:1
36692,ipv4,80.249.208.88
36692,ipv6,2001:7f8:1::a503:6692:1
109,ipv4,80.249.211.50
109,ipv6,2001:7f8:1::a500:109:1
13445,ipv4,80.249.208.75
13445,ipv6,2001:7f8:1::a501:3445:1
17554,ipv4,193.105.101.173
17554,ipv4,193.105.101.174
39704,ipv4,80.249.209.130
39704,ipv6,2001:7f8:1::a503:9704:1
8426,ipv4,80.249.208.82
8426,ipv6,2001:7f8:1::a500:8426:2
8426,ipv4,80.249.209.228
8426,ipv6,2001:7f8:1::a500:8426:1
199660,ipv4,80.249.212.126
199660,ipv6,2001:7f8:1:0:a500:19:9660:1
13335,ipv4,103.247.139.50
13335,ipv6,2001:df0:296::a501:3335:2
13335,ipv4,80.249.211.140
13335,ipv6,2001:7f8:1::a501:3335:1
13335,ipv4,200.0.20.10
13335,ipv6,2001:13c7:6004::a501:3335:1
13335,ipv4,206.41.106.62
13335,ipv6,2001:504:3d:1:0:a501:3335:1
13335,ipv4,206.108.115.16
13335,ipv6,2001:504:38:1:0:a501:3335:1
13335,ipv4,206.126.240.35
13335,ipv6,2001:504:34:1:0:a501:3335:1
202932,ipv4,80.249.212.214
202932,ipv6,2001:7f8:1:0:a500:20:2932:1
15447,ipv4,80.249.210.157
45903,ipv4,103.247.139.16
45903,ipv6,2001:df0:296::a504:5903:1
62715,ipv4,80.249.209.113
62715,ipv6,2001:7f8:1::a506:2715:1
63956,ipv4,80.249.213.115
63956,ipv6,2001:7f8:1::a506:3956:1
61955,ipv4,80.249.211.155
61955,ipv6,2001:7f8:1::a506:1955:1
58291,ipv4,80.249.212.148
58291,ipv6,2001:7f8:1::a505:8291:2
8220,ipv4,80.249.208.236
8220,ipv6,2001:7f8:1::a500:8220:1
8220,ipv4,80.249.208.52
8220,ipv6,2001:7f8:1::a500:8220:2
52233,ipv4,200.0.20.23
52233,ipv6,2001:13c7:6004::a505:2233:1
52233,ipv4,80.249.210.252
52233,ipv6,2001:7f8:1::a505:2233:1
34762,ipv4,80.249.210.149
34762,ipv6,2001:7f8:1::a503:4762:1
33849,ipv4,193.105.101.30
35030,ipv4,193.105.101.157
35030,ipv4,193.105.101.158
39651,ipv4,80.249.211.57
39651,ipv6,2001:7f8:1::a503:9651:1
29697,ipv4,80.249.211.151
29697,ipv6,2001:7f8:1::a502:9697:1
44020,ipv4,80.249.208.185
44020,ipv6,2001:7f8:1::a504:4020:1
31383,ipv4,80.249.209.35
31383,ipv6,2001:7f8:1::a503:1383:1
41913,ipv4,103.247.139.8
41913,ipv6,2001:df0:296::a504:1913:1
41913,ipv4,80.249.211.177
41913,ipv6,2001:7f8:1::a504:1913:1
202120,ipv4,80.249.213.80
202120,ipv6,2001:7f8:1:0:a500:20:2120:1
201233,ipv4,80.249.213.76
15516,ipv4,80.249.209.87
15516,ipv6,2001:7f8:1::a501:5516:1
12871,ipv4,80.249.208.32
12871,ipv6,2001:7f8:1::a501:2871:2
12871,ipv4,80.249.208.64
12871,ipv6,2001:7f8:1::a501:2871:1
58511,ipv4,80.249.212.104
58511,ipv6,2001:7f8:1::a505:8511:1
197692,ipv4,80.249.211.67
197692,ipv6,2001:7f8:1:0:a500:19:7692:1
21339,ipv4,80.249.211.29
17639,ipv4,103.247.139.7
17639,ipv6,2001:df0:296::a501:7639:1
39120,ipv4,80.249.210.28
39120,ipv6,2001:7f8:1::a503:9120:1
41041,ipv4,80.249.212.188
41041,ipv6,2001:7f8:1::a504:1041:1
41041,ipv4,80.249.212.189
41041,ipv6,2001:7f8:1::a504:1041:2
8918,ipv4,80.249.208.58
44788,ipv4,80.249.209.151
44788,ipv6,2001:7f8:1::a504:4788:1
33576,ipv4,200.0.20.27
50300,ipv4,80.249.211.14
50300,ipv6,2001:7f8:1::a505:300:1
15623,ipv4,80.249.213.89
15623,ipv6,2001:7f8:1::a501:5623:1
25151,ipv4,80.249.209.155
25151,ipv6,2001:7f8:1::a502:5151:1
6866,ipv4,80.249.211.198
6866,ipv6,2001:7f8:1::a500:6866:1
6866,ipv4,80.249.212.116
6866,ipv6,2001:7f8:1::a500:6866:2
41690,ipv4,80.249.208.164
41690,ipv6,2001:7f8:1::a504:1690:1
5413,ipv4,80.249.208.95
5413,ipv6,2001:7f8:1::a500:5413:1
21320,ipv4,80.249.210.137
21320,ipv6,2001:7f8:1::a502:1320:1
35297,ipv4,80.249.212.173
35297,ipv6,2001:7f8:1::a503:5297:2
56611,ipv4,80.249.212.253
24778,ipv4,80.249.212.90
47622,ipv4,80.249.210.168
47622,ipv6,2001:7f8:1::a504:7622:1
47748,ipv4,80.249.212.44
47748,ipv6,2001:7f8:1::a504:7748:1
57724,ipv4,80.249.211.8
57724,ipv6,2001:7f8:1::a505:7724:1
29049,ipv4,80.249.212.241
49653,ipv4,80.249.211.119
8763,ipv4,80.249.209.22
8763,ipv6,2001:7f8:1::a500:8763:1
31529,ipv4,80.249.209.160
31529,ipv6,2001:7f8:1::a503:1529:1
29278,ipv4,80.249.212.157
29278,ipv6,2001:7f8:1::a502:9278:1
25542,ipv4,80.249.209.64
25542,ipv6,2001:7f8:1::a502:5542:1
61387,ipv4,80.249.211.101
60294,ipv4,80.249.213.71
60294,ipv6,2001:7f8:1::a506:294:1
3320,ipv4,80.249.209.211
3320,ipv6,2001:7f8:1::a500:3320:1
20936,ipv4,193.105.101.153
20936,ipv4,193.105.101.154
44141,ipv4,80.249.211.118
18001,ipv4,80.249.212.176
18001,ipv6,2001:7f8:1::a501:8001:1
63399,ipv4,80.249.212.61
63399,ipv6,2001:7f8:1::a506:3399:1
196689,ipv4,80.249.210.102
12993,ipv4,80.249.208.246
12993,ipv6,2001:7f8:1::a501:2993:2
201517,ipv4,80.249.212.215
201517,ipv4,80.249.212.216
47973,ipv4,80.249.213.69
47973,ipv6,2001:7f8:1::a504:7973:1
14061,ipv4,80.249.211.163
14061,ipv6,2001:7f8:1::a501:4061:2
14061,ipv4,206.41.106.65
14061,ipv6,2001:504:3d:1:0:a501:4061:1
49605,ipv4,80.249.212.150
49605,ipv6,2001:7f8:1::a504:9605:1
199670,ipv4,80.249.210.166
199670,ipv6,2001:7f8:1:0:a500:19:9670:1
34655,ipv4,80.249.208.150
34655,ipv6,2001:7f8:1::a503:4655:1
3605,ipv4,103.247.139.41
15763,ipv4,80.249.209.138
15763,ipv6,2001:7f8:1::a501:5763:1
43376,ipv4,80.249.212.132
43376,ipv6,2001:7f8:1::a504:3376:1
201288,ipv4,80.249.213.26
19679,ipv4,80.249.212.14
19679,ipv6,2001:7f8:1::a501:9679:1
29462,ipv4,80.249.209.77
29462,ipv6,2001:7f8:1::a502:9462:1
198792,ipv4,80.249.210.41
198792,ipv6,2001:7f8:1::a519:8792:1
31477,ipv4,80.249.209.98
31477,ipv6,2001:7f8:1::a503:1477:1
40999,ipv4,80.249.210.19
40999,ipv6,2001:7f8:1::a504:999:1
34695,ipv4,80.249.208.74
34695,ipv6,2001:7f8:1::a503:4695:1
4589,ipv4,80.249.208.38
4589,ipv6,2001:7f8:1::a500:4589:1
42949,ipv4,80.249.208.231
42949,ipv6,2001:7f8:1::a504:2949:1
62955,ipv4,80.249.212.124
62955,ipv6,2001:7f8:1::a506:2955:1
197426,ipv4,80.249.211.147
197426,ipv6,2001:7f8:1:0:a500:19:7426:1
26505,ipv4,200.0.20.2
8304,ipv4,80.249.208.29
8304,ipv6,2001:7f8:1::a500:8304:1
9031,ipv4,80.249.208.180
9031,ipv6,2001:7f8:1::a500:9031:1
39309,ipv4,80.249.209.65
39309,ipv6,2001:7f8:1::a503:9309:1
198435,ipv4,80.249.211.136
198435,ipv6,2001:7f8:1:0:a500:19:8435:1
5466,ipv4,80.249.208.160
5466,ipv6,2001:7f8:1::a500:5466:1
41090,ipv4,80.249.211.141
41090,ipv6,2001:7f8:1::a504:1090:1
15966,ipv4,80.249.210.11
15966,ipv6,2001:7f8:1::a501:5966:1
49535,ipv4,80.249.212.180
15802,ipv4,80.249.210.125
15802,ipv6,2001:7f8:1::a501:5802:1
8966,ipv4,80.249.209.89
8966,ipv6,2001:7f8:1::a500:8966:1
8966,ipv4,193.105.101.161
8959,ipv4,193.105.101.133
8959,ipv4,193.105.101.62
8468,ipv4,80.249.209.82
8468,ipv6,2001:7f8:1::a500:8468:1
12850,ipv4,80.249.210.183
12850,ipv6,2001:7f8:1::a501:2850:1
37179,ipv4,80.249.212.202
37179,ipv6,2001:7f8:1::a503:7179:1
25220,ipv4,80.249.210.58
25220,ipv6,2001:7f8:1::a502:5220:1
42707,ipv4,80.249.212.36
42707,ipv6,2001:7f8:1::a504:2707:1
62245,ipv4,80.249.211.73
62245,ipv6,2001:7f8:1::a506:2245:1
20969,ipv4,80.249.209.227
20969,ipv6,2001:7f8:1::a502:969:2
20969,ipv4,80.249.211.148
20969,ipv6,2001:7f8:1::a502:969:1
8608,ipv4,80.249.208.90
8608,ipv6,2001:7f8:1::a500:8608:2
8608,ipv4,80.249.209.90
8608,ipv6,2001:7f8:1::a500:8608:1
31319,ipv4,80.249.213.9
31319,ipv6,2001:7f8:1::a503:1319:1
35819,ipv4,80.249.209.254
35819,ipv6,2001:7f8:1::a503:5819:1
6667,ipv4,80.249.208.127
6667,ipv6,2001:7f8:1::a500:6667:1
13237,ipv4,80.249.208.212
13237,ipv6,2001:7f8:1::a501:3237:1
5390,ipv4,80.249.208.55
5390,ipv6,2001:7f8:1::a500:5390:2
5390,ipv4,80.249.208.70
5390,ipv6,2001:7f8:1::a500:5390:1
35320,ipv4,80.249.209.183
35320,ipv6,2001:7f8:1::a503:5320:1
15589,ipv4,80.249.210.206
15589,ipv6,2001:7f8:1::a501:5589:1
8262,ipv4,80.249.209.61
8262,ipv6,2001:7f8:1::a500:8262:1
9145,ipv4,80.249.208.42
9145,ipv6,2001:7f8:1::a500:9145:1
21013,ipv4,80.249.212.224
21013,ipv6,2001:7f8:1::a502:1013:1
30740,ipv4,80.249.209.182
30740,ipv6,2001:7f8:1::a503:740:1
20804,ipv4,80.249.211.34
20804,ipv6,2001:7f8:1::a502:804:1
15695,ipv4,80.249.213.72
15695,ipv6,2001:7f8:1::a501:5695:1
25180,ipv4,80.249.210.52
25180,ipv6,2001:7f8:1::a502:5180:1
38182,ipv4,103.247.139.63
38182,ipv6,2001:df0:296::a503:8182:1
23939,ipv4,80.249.212.244
23939,ipv6,2001:7f8:1::a502:3939:1
32934,ipv4,223.31.200.11
32934,ipv4,223.31.200.12
32934,ipv4,80.249.209.115
32934,ipv6,2001:7f8:1::a503:2934:1
32934,ipv4,80.249.209.164
32934,ipv6,2001:7f8:1::a503:2934:2
32934,ipv4,80.249.212.174
32934,ipv6,2001:7f8:1::a503:2934:3
32934,ipv4,80.249.212.175
32934,ipv6,2001:7f8:1::a503:2934:4
56704,ipv4,80.249.212.60
56704,ipv6,2001:7f8:1::a505:6704:1
54113,ipv4,80.249.212.183
54113,ipv6,2001:7f8:1::a505:4113:2
54113,ipv4,80.249.212.184
54113,ipv6,2001:7f8:1::a505:4113:1
12874,ipv4,80.249.209.243
12874,ipv6,2001:7f8:1::a501:2874:1
200052,ipv4,80.249.211.10
200052,ipv6,2001:7f8:1:0:a500:20:52:1
3252,ipv4,80.249.209.56
3252,ipv6,2001:7f8:1::a500:3252:1
42541,ipv4,80.249.212.84
42541,ipv6,2001:7f8:1::a504:2541:1
60239,ipv4,80.249.212.168
60239,ipv6,2001:7f8:1::a506:239:1
44066,ipv4,80.249.210.114
44066,ipv6,2001:7f8:1::a504:4066:1
15412,ipv4,103.247.139.42
15412,ipv6,2001:df0:296::a501:5412:1
15412,ipv4,80.249.208.72
15412,ipv6,2001:7f8:1::a501:5412:1
27694,ipv4,200.0.20.9
44444,ipv4,80.249.211.69
44444,ipv6,2001:7f8:1::a504:4444:1
1241,ipv4,80.249.210.140
1241,ipv6,2001:7f8:1::a500:1241:1
18403,ipv4,80.249.213.93
18403,ipv6,2001:7f8:1::a501:8403:2
200617,ipv4,80.249.212.221
12322,ipv4,193.105.101.28
12322,ipv4,80.249.208.251
12322,ipv6,2001:7f8:1::a501:2322:1
58952,ipv4,80.249.212.236
20559,ipv4,80.249.212.107
20559,ipv6,2001:7f8:1::a502:559:1
56647,ipv4,80.249.213.84
56647,ipv6,2001:7f8:1::a505:6647:1
57866,ipv4,80.249.209.248
57866,ipv6,2001:7f8:1::a505:7866:1
57866,ipv4,80.249.213.86
57866,ipv6,2001:7f8:1::a505:7866:2
47195,ipv4,80.249.208.92
47195,ipv6,2001:7f8:1::a504:7195:1
29169,ipv4,80.249.209.244
29169,ipv6,2001:7f8:1::a502:9169:1
24730,ipv4,80.249.208.79
24730,ipv6,2001:7f8:1::a502:4730:1
200612,ipv4,80.249.213.82
8851,ipv4,80.249.213.87
8851,ipv6,2001:7f8:1::a500:8851:1
199524,ipv4,80.249.210.150
199524,ipv6,2001:7f8:1:0:a500:19:9524:1
199524,ipv4,103.247.139.62
199524,ipv6,2001:df0:296:0:a500:19:9524:1
43190,ipv4,80.249.208.157
43190,ipv6,2001:7f8:1::a504:3190:1
29263,ipv4,80.249.208.129
29263,ipv6,2001:7f8:1::a502:9263:1
29263,ipv4,80.249.209.172
29263,ipv6,2001:7f8:1::a502:9263:2
38915,ipv4,80.249.209.205
38915,ipv6,2001:7f8:1::a503:8915:1
45204,ipv4,80.249.211.86
45204,ipv6,2001:7f8:1::a504:5204:1
45015,ipv4,80.249.212.231
30094,ipv4,80.249.208.193
30094,ipv6,2001:7f8:1::a503:94:2
30094,ipv4,80.249.209.141
30094,ipv6,2001:7f8:1::a503:94:1
20766,ipv4,80.249.210.195
20766,ipv6,2001:7f8:1::a502:766:1
9009,ipv4,80.249.208.63
9009,ipv6,2001:7f8:1::a500:9009:1
200079,ipv4,80.249.213.55
12615,ipv4,80.249.212.171
12615,ipv6,2001:7f8:1::a501:2615:2
42525,ipv4,80.249.208.96
42525,ipv6,2001:7f8:1::a504:2525:1
39591,ipv4,80.249.208.152
39591,ipv6,2001:7f8:1::a503:9591:1
49453,ipv4,80.249.212.159
49453,ipv6,2001:7f8:1::a504:9453:1
31500,ipv4,80.249.209.157
31500,ipv6,2001:7f8:1::a503:1500:1
24218,ipv4,80.249.210.115
24218,ipv6,2001:7f8:1::a502:4218:1
63113,ipv4,80.249.213.168
52320,ipv4,80.249.212.8
52320,ipv6,2001:7f8:1::a505:2320:1
52320,ipv4,206.126.240.26
52320,ipv6,2001:504:34:1:0:a505:2320:1
6682,ipv4,80.249.212.200
6682,ipv6,2001:7f8:1::a500:6682:1
41153,ipv4,80.249.212.82
41153,ipv6,2001:7f8:1::a504:1153:1
26496,ipv4,80.249.208.26
26496,ipv6,2001:7f8:1::a502:6496:1
22363,ipv4,80.249.212.22
22363,ipv4,80.249.212.23
3216,ipv4,80.249.209.153
3216,ipv6,2001:7f8:1::a500:3216:1
64567,ipv4,200.0.20.26
15169,ipv4,103.247.139.57
15169,ipv6,2001:df0:296::a501:5169:2
15169,ipv4,80.249.208.247
15169,ipv6,2001:7f8:1::a501:5169:2
15169,ipv4,80.249.209.100
15169,ipv6,2001:7f8:1::a501:5169:1
15169,ipv4,206.41.106.63
15169,ipv6,2001:504:3d:1:0:a501:5169:1
15169,ipv4,206.108.115.40
15169,ipv6,2001:504:38:1:0:a501:5169:1
15169,ipv4,206.126.240.44
15169,ipv6,2001:504:34:1:0:a501:5169:1
13157,ipv4,80.249.211.22
13157,ipv6,2001:7f8:1::a501:3157:1
51018,ipv4,80.249.213.12
51018,ipv6,2001:7f8:1::a505:1018:2
200981,ipv4,80.249.212.195
200981,ipv4,80.249.212.196
1836,ipv4,80.249.208.192
1836,ipv6,2001:7f8:1::a500:1836:1
47172,ipv4,80.249.211.78
47172,ipv6,2001:7f8:1::a504:7172:1
205668,ipv4,80.249.213.117
205668,ipv6,2001:7f8:1:0:a500:20:5668:1
43942,ipv4,80.249.211.49
43942,ipv6,2001:7f8:1::a504:3942:1
3257,ipv4,80.249.208.85
3257,ipv6,2001:7f8:1::a500:3257:1
3225,ipv4,80.249.211.105
3225,ipv6,2001:7f8:1::a500:3225:1
29017,ipv4,80.249.209.84
29017,ipv6,2001:7f8:1::a502:9017:1
24608,ipv4,80.249.211.79
24608,ipv6,2001:7f8:1::a502:4608:1
51050,ipv4,80.249.210.62
51050,ipv6,2001:7f8:1::a505:1050:1
12355,ipv4,80.249.208.76
12355,ipv6,2001:7f8:1::a501:2355:2
1248,ipv4,80.249.209.238
1248,ipv6,2001:7f8:1::a500:1248:1
24940,ipv4,80.249.209.55
24940,ipv6,2001:7f8:1::a502:4940:1
34863,ipv4,80.249.210.45
34863,ipv6,2001:7f8:1::a503:4863:1
44034,ipv4,80.249.210.213
44034,ipv6,2001:7f8:1::a504:4034:1
39326,ipv4,80.249.209.107
39326,ipv6,2001:7f8:1::a503:9326:1
12989,ipv4,80.249.208.94
12989,ipv6,2001:7f8:1::a501:2989:1
12989,ipv4,80.249.209.70
12989,ipv6,2001:7f8:1::a501:2989:2
33438,ipv4,80.249.213.122
33438,ipv6,2001:7f8:1::a503:3438:1
34305,ipv4,80.249.209.174
34305,ipv6,2001:7f8:1::a503:4305:1
197985,ipv4,80.249.210.143
197985,ipv6,2001:7f8:1:0:a500:19:7985:1
45037,ipv4,80.249.208.253
34019,ipv4,80.249.210.134
34019,ipv6,2001:7f8:1::a503:4019:1
16097,ipv4,80.249.209.114
16097,ipv6,2001:7f8:1::a501:6097:1
9269,ipv4,80.249.211.117
9269,ipv6,2001:7f8:1::a500:9269:1
9269,ipv4,80.249.211.193
9269,ipv6,2001:7f8:1::a500:9269:2
